[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:11:35] 10:11:35    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:36] 10:11:36    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:37] 10:11:37    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:38] 10:11:38    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:39] 10:11:39    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:40] 10:11:40    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:41] 10:11:41    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:42] 10:11:42    20001      3775      0.00      0.00  484096   78052   0.64  qrail-cli
[2020-01-31 10:11:43] 10:11:43    20001      3775   8000.00      0.00  488664   81376   0.66  qrail-cli
[2020-01-31 10:11:44] 10:11:44    20001      3775   5471.00      0.00  486864   80444   0.65  qrail-cli
[2020-01-31 10:11:45] 10:11:45    20001      3775   2919.00      0.00  487076   80652   0.66  qrail-cli
[2020-01-31 10:11:46] 10:11:46    20001      3775   1634.00      0.00  487300   81104   0.66  qrail-cli
[2020-01-31 10:11:47] 10:11:47    20001      3775  11242.00      0.00  489848   82596   0.67  qrail-cli
[2020-01-31 10:11:48] 10:11:48    20001      3775   1325.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:49] 10:11:49    20001      3775     25.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:50] 10:11:50    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:51] 10:11:51    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:52] 10:11:52    20001      3775     14.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:53] 10:11:53    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:54] 10:11:54    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:55] 10:11:55    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:56] 10:11:56    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:57] 10:11:57    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:58] 10:11:58    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:11:59] 10:11:59    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:00] 10:12:00    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:01] 10:12:01    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:02] 10:12:02    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:03] 10:12:03    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:04] 10:12:04    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:05] 10:12:05    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:06] 10:12:06    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:07] 10:12:07    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:08] 10:12:08    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:09] 10:12:09    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:10] 10:12:10    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:11] 10:12:11    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:12] 10:12:12    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:13] 10:12:13    20001      3775      8.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:14] 10:12:14    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:15] 10:12:15    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:16] 10:12:16    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:17] 10:12:17    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:18] 10:12:18    20001      3775      0.00      0.00  485988   79944   0.65  qrail-cli
[2020-01-31 10:12:19] 10:12:19    20001      3775   3142.00      0.00  488524   82132   0.67  qrail-cli
[2020-01-31 10:12:20] 10:12:20    20001      3775   6738.00      0.00  489076   82520   0.67  qrail-cli
[2020-01-31 10:12:21] 10:12:21    20001      3775   4039.00      0.00  489172   82616   0.67  qrail-cli
[2020-01-31 10:12:22] 10:12:22    20001      3775   1902.00      0.00  489164   82768   0.67  qrail-cli
[2020-01-31 10:12:23] 10:12:23    20001      3775   1721.00      0.00  488808   82764   0.67  qrail-cli
[2020-01-31 10:12:24] 10:12:24    20001      3775  10941.00      0.00  492496   84988   0.69  qrail-cli
[2020-01-31 10:12:25] 10:12:25    20001      3775   1603.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:26] 10:12:26    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:27] 10:12:27    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:28] 10:12:28    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:29] 10:12:29    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:30] 10:12:30    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:31] 10:12:31    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:32] 10:12:32    20001      3775     16.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:33] 10:12:33    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:34] 10:12:34    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
[2020-01-31 10:12:35] 10:12:35    20001      3775      0.00      0.00  488256   82212   0.67  qrail-cli
